problem_id,submission_id,token_count,file_size_bytes,clean_source,obfuscated_binary,input_file,output_file,compiler,optimization_level,is_stripped,obfuscator,obfuscation_techniques,verification_status,function_count,nloc,cc_total,cc_max,decision_points,cf_density,length_group,complexity_group,stratum,representative_random_score,length_rank,complexity_rank_within_length_group,lizard_error
p03151,s845093654,609,1363,clean_src/p03151/s845093654.c,obfuscated_bin/p03151/s845093654_fla_bcf_instsub.elf,input_output/p03151/input.txt,input_output/p03151/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,5,64,26,8,21,32.8125,short,complex,short_complex,0.9662862765268404,1089,990,
p03152,s445435054,656,1707,clean_src/p03152/s445435054.c,obfuscated_bin/p03152/s445435054_fla_bcf_instsub.elf,input_output/p03152/input.txt,input_output/p03152/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,94,24,19,21,22.340425531914892,short,simple,short_simple,0.3341562728598524,1206,549,
p03153,s572249803,1821,5822,clean_src/p03153/s572249803.c,obfuscated_bin/p03153/s572249803_fla_bcf_instsub.elf,input_output/p03153/input.txt,input_output/p03153/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,20,226,52,8,32,14.15929203539823,long,simple,long_simple,0.7066875203305444,2195,192,
p03154,s403532779,385,944,clean_src/p03154/s403532779.c,obfuscated_bin/p03154/s403532779_fla_bcf_instsub.elf,input_output/p03154/input.txt,input_output/p03154/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,2,32,7,5,5,15.625,short,simple,short_simple,0.4133749539125928,496,235,
p03155,s071573213,370,1251,clean_src/p03155/s071573213.c,obfuscated_bin/p03155/s071573213_fla_bcf_instsub.elf,input_output/p03155/input.txt,input_output/p03155/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,9,48,14,4,5,10.416666666666668,short,simple,short_simple,0.8474725964132971,440,69,
p03156,s593633244,615,2706,clean_src/p03156/s593633244.c,obfuscated_bin/p03156/s593633244_fla_bcf_instsub.elf,input_output/p03156/input.txt,input_output/p03156/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,20,51,32,7,12,23.52941176470588,short,simple,short_simple,0.6189654525357058,1108,605,
p03157,s361952263,978,2042,clean_src/p03157/s361952263.c,obfuscated_bin/p03157/s361952263_fla_bcf_instsub.elf,input_output/p03157/input.txt,input_output/p03157/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,10,44,36,18,26,59.09090909090909,long,complex,long_complex,0.14008290795768708,1719,1193,
p03158,s624453945,723,1662,clean_src/p03158/s624453945.c,obfuscated_bin/p03158/s624453945_fla_bcf_instsub.elf,input_output/p03158/input.txt,input_output/p03158/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,6,85,27,6,21,24.705882352941178,long,simple,long_simple,0.2905512644448156,1342,608,
p03160,s679417957,645,1880,clean_src/p03160/s679417957.c,obfuscated_bin/p03160/s679417957_fla_bcf_instsub.elf,input_output/p03160/input.txt,input_output/p03160/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,10,47,22,5,12,25.53191489361702,short,complex,short_complex,0.6650723303770687,1183,697,
p03161,s615025893,2480,10995,clean_src/p03161/s615025893.c,obfuscated_bin/p03161/s615025893_fla_bcf_instsub.elf,input_output/p03161/input.txt,input_output/p03161/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,35,313,88,8,53,16.93290734824281,long,simple,long_simple,0.9716972404411227,2370,367,
p03162,s517620879,702,3587,clean_src/p03162/s517620879.c,obfuscated_bin/p03162/s517620879_fla_bcf_instsub.elf,input_output/p03162/input.txt,input_output/p03162/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,11,92,29,7,18,19.565217391304348,long,simple,long_simple,0.9514975294621884,1311,477,
p03165,s867919637,689,2198,clean_src/p03165/s867919637.c,obfuscated_bin/p03165/s867919637_fla_bcf_instsub.elf,input_output/p03165/input.txt,input_output/p03165/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,4,102,29,15,25,24.509803921568626,short,simple,short_simple,0.3531349781595484,1286,643,
p03166,s283948956,2356,7710,clean_src/p03166/s283948956.c,obfuscated_bin/p03166/s283948956_fla_bcf_instsub.elf,input_output/p03166/input.txt,input_output/p03166/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,9,262,38,11,29,11.068702290076336,long,simple,long_simple,0.5991344710804686,2339,99,
p03167,s591149775,634,1612,clean_src/p03167/s591149775.c,obfuscated_bin/p03167/s591149775_fla_bcf_instsub.elf,input_output/p03167/input.txt,input_output/p03167/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,125,19,13,16,12.8,short,simple,short_simple,0.8389983540007316,1154,135,
p03170,s643560102,337,1087,clean_src/p03170/s643560102.c,obfuscated_bin/p03170/s643560102_fla_bcf_instsub.elf,input_output/p03170/input.txt,input_output/p03170/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,6,25,15,4,9,36.0,short,complex,short_complex,0.7707010067860627,329,1084,
p03171,s941603614,577,2594,clean_src/p03171/s941603614.c,obfuscated_bin/p03171/s941603614_fla_bcf_instsub.elf,input_output/p03171/input.txt,input_output/p03171/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,63,14,10,11,17.46031746031746,short,simple,short_simple,0.7009784992592193,1027,322,
p03172,s076376262,454,975,clean_src/p03172/s076376262.c,obfuscated_bin/p03172/s076376262_fla_bcf_instsub.elf,input_output/p03172/input.txt,input_output/p03172/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,2,44,11,9,9,20.454545454545457,short,simple,short_simple,0.7948068811042498,702,458,
p03173,s968786673,440,1245,clean_src/p03173/s968786673.c,obfuscated_bin/p03173/s968786673_fla_bcf_instsub.elf,input_output/p03173/input.txt,input_output/p03173/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,2,44,10,9,8,18.181818181818183,short,simple,short_simple,0.7723447596576605,660,357,
p03174,s016742352,838,1645,clean_src/p03174/s016742352.c,obfuscated_bin/p03174/s016742352_fla_bcf_instsub.elf,input_output/p03174/input.txt,input_output/p03174/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,57,10,4,7,12.280701754385964,long,simple,long_simple,0.4987819411276925,1534,128,
p03175,s450473683,880,2184,clean_src/p03175/s450473683.c,obfuscated_bin/p03175/s450473683_fla_bcf_instsub.elf,input_output/p03175/input.txt,input_output/p03175/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,10,71,24,4,14,19.718309859154928,long,simple,long_simple,0.746820601489178,1596,480,
p03176,s780130632,5836,19315,clean_src/p03176/s780130632.c,obfuscated_bin/p03176/s780130632_fla_bcf_instsub.elf,input_output/p03176/input.txt,input_output/p03176/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,90,368,251,24,161,43.75,long,complex,long_complex,0.9552867520291046,2592,1037,
p03177,s123785863,540,1131,clean_src/p03177/s123785863.c,obfuscated_bin/p03177/s123785863_fla_bcf_instsub.elf,input_output/p03177/input.txt,input_output/p03177/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,43,19,10,16,37.2093023255814,short,complex,short_complex,0.88663914438973,925,1107,
p03178,s592279817,533,1367,clean_src/p03178/s592279817.c,obfuscated_bin/p03178/s592279817_fla_bcf_instsub.elf,input_output/p03178/input.txt,input_output/p03178/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,50,13,9,10,20.0,short,simple,short_simple,0.29398896163981514,908,447,
p03179,s018060166,386,877,clean_src/p03179/s018060166.c,obfuscated_bin/p03179/s018060166_fla_bcf_instsub.elf,input_output/p03179/input.txt,input_output/p03179/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,2,38,9,7,7,18.421052631578945,short,simple,short_simple,0.1977981003634619,501,368,
p03180,s595062641,490,1044,clean_src/p03180/s595062641.c,obfuscated_bin/p03180/s595062641_fla_bcf_instsub.elf,input_output/p03180/input.txt,input_output/p03180/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,2,38,17,9,15,39.473684210526315,short,complex,short_complex,0.814780942573691,800,1143,
p03181,s402074575,1464,3066,clean_src/p03181/s402074575.c,obfuscated_bin/p03181/s402074575_fla_bcf_instsub.elf,input_output/p03181/input.txt,input_output/p03181/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,12,132,38,13,26,19.696969696969695,long,simple,long_simple,0.9312550002710017,2056,479,
p03182,s903427781,1150,3030,clean_src/p03182/s903427781.c,obfuscated_bin/p03182/s903427781_fla_bcf_instsub.elf,input_output/p03182/input.txt,input_output/p03182/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,12,96,24,5,12,12.5,long,simple,long_simple,0.9850623314395213,1875,135,
p03183,s500255356,335,788,clean_src/p03183/s500255356.c,obfuscated_bin/p03183/s500255356_fla_bcf_instsub.elf,input_output/p03183/input.txt,input_output/p03183/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,37,7,5,4,10.81081081081081,short,simple,short_simple,0.5213587576414459,324,80,
p03184,s406485942,875,1816,clean_src/p03184/s406485942.c,obfuscated_bin/p03184/s406485942_fla_bcf_instsub.elf,input_output/p03184/input.txt,input_output/p03184/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,57,19,10,16,28.07017543859649,long,complex,long_complex,0.9665538031037078,1590,703,
p03185,s720737462,673,1274,clean_src/p03185/s720737462.c,obfuscated_bin/p03185/s720737462_fla_bcf_instsub.elf,input_output/p03185/input.txt,input_output/p03185/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,1,44,11,11,10,22.727272727272727,short,simple,short_simple,0.20161235109629472,1243,568,
p03186,s990077372,278,996,clean_src/p03186/s990077372.c,obfuscated_bin/p03186/s990077372_fla_bcf_instsub.elf,input_output/p03186/input.txt,input_output/p03186/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,9,51,15,2,6,11.76470588235294,short,simple,short_simple,0.5756801770378619,101,103,
p03187,s135609198,2340,5127,clean_src/p03187/s135609198.c,obfuscated_bin/p03187/s135609198_fla_bcf_instsub.elf,input_output/p03187/input.txt,input_output/p03187/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,47,123,97,4,50,40.65040650406504,long,complex,long_complex,0.3080995695391685,2336,962,
p03189,s513030727,741,1889,clean_src/p03189/s513030727.c,obfuscated_bin/p03189/s513030727_fla_bcf_instsub.elf,input_output/p03189/input.txt,input_output/p03189/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,4,80,19,13,15,18.75,long,simple,long_simple,0.40993736043374907,1375,450,
p03191,s396160177,1824,7824,clean_src/p03191/s396160177.c,obfuscated_bin/p03191/s396160177_fla_bcf_instsub.elf,input_output/p03191/input.txt,input_output/p03191/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,4,276,13,9,9,3.260869565217391,long,simple,long_simple,0.06880443195743158,2197,6,
p03192,s219691519,398,837,clean_src/p03192/s219691519.c,obfuscated_bin/p03192/s219691519_fla_bcf_instsub.elf,input_output/p03192/input.txt,input_output/p03192/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,1,56,31,31,30,53.57142857142857,short,complex,short_complex,0.24675803596038015,537,1263,
p03193,s851157467,2441,10749,clean_src/p03193/s851157467.c,obfuscated_bin/p03193/s851157467_fla_bcf_instsub.elf,input_output/p03193/input.txt,input_output/p03193/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,35,311,88,8,53,17.041800643086816,long,simple,long_simple,0.5616489083544035,2360,379,
p03194,s389430122,2560,12758,clean_src/p03194/s389430122.c,obfuscated_bin/p03194/s389430122_fla_bcf_instsub.elf,input_output/p03194/input.txt,input_output/p03194/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,35,342,93,9,58,16.95906432748538,long,simple,long_simple,0.8639864718029299,2416,370,
p03195,s607699098,1978,4349,clean_src/p03195/s607699098.c,obfuscated_bin/p03195/s607699098_fla_bcf_instsub.elf,input_output/p03195/input.txt,input_output/p03195/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,43,92,87,4,44,47.82608695652174,long,complex,long_complex,0.8365824622566816,2240,1115,
p03198,s245080222,626,2007,clean_src/p03198/s245080222.c,obfuscated_bin/p03198/s245080222_fla_bcf_instsub.elf,input_output/p03198/input.txt,input_output/p03198/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,7,54,22,9,15,27.77777777777778,short,complex,short_complex,0.5164702260271541,1137,799,
p03199,s752471056,1075,2391,clean_src/p03199/s752471056.c,obfuscated_bin/p03199/s752471056_fla_bcf_instsub.elf,input_output/p03199/input.txt,input_output/p03199/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,7,117,33,18,26,22.22222222222222,long,simple,long_simple,0.7435714758180009,1803,553,
p03200,s763818070,2030,4488,clean_src/p03200/s763818070.c,obfuscated_bin/p03200/s763818070_fla_bcf_instsub.elf,input_output/p03200/input.txt,input_output/p03200/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,43,100,89,6,46,46.0,long,complex,long_complex,0.8689480843922843,2258,1085,
p03201,s489514431,1692,7045,clean_src/p03201/s489514431.c,obfuscated_bin/p03201/s489514431_fla_bcf_instsub.elf,input_output/p03201/input.txt,input_output/p03201/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,278,13,7,10,3.597122302158273,long,simple,long_simple,0.9742695551606294,2156,8,
p03202,s866718576,550,1232,clean_src/p03202/s866718576.c,obfuscated_bin/p03202/s866718576_fla_bcf_instsub.elf,input_output/p03202/input.txt,input_output/p03202/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,4,73,17,6,13,17.80821917808219,short,simple,short_simple,0.9545061392821946,955,339,
p03203,s287300976,528,1653,clean_src/p03203/s287300976.c,obfuscated_bin/p03203/s287300976_fla_bcf_instsub.elf,input_output/p03203/input.txt,input_output/p03203/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,7,45,19,4,12,26.666666666666668,short,complex,short_complex,0.7950521972770759,892,743,
p03206,s177241344,474,1180,clean_src/p03206/s177241344.c,obfuscated_bin/p03206/s177241344_fla_bcf_instsub.elf,input_output/p03206/input.txt,input_output/p03206/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,14,29,22,2,8,27.586206896551722,short,complex,short_complex,0.8304429287480422,755,792,
p03207,s176851537,1513,6873,clean_src/p03207/s176851537.c,obfuscated_bin/p03207/s176851537_fla_bcf_instsub.elf,input_output/p03207/input.txt,input_output/p03207/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,23,215,58,10,35,16.27906976744186,long,simple,long_simple,0.9987319381876788,2081,326,
p03208,s042206958,2011,4394,clean_src/p03208/s042206958.c,obfuscated_bin/p03208/s042206958_fla_bcf_instsub.elf,input_output/p03208/input.txt,input_output/p03208/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,43,92,86,4,43,46.73913043478261,long,complex,long_complex,0.6017460879505381,2254,1095,
p03209,s428209384,2152,4807,clean_src/p03209/s428209384.c,obfuscated_bin/p03209/s428209384_fla_bcf_instsub.elf,input_output/p03209/input.txt,input_output/p03209/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,45,122,94,8,49,40.16393442622951,long,complex,long_complex,0.9147132194841647,2287,955,
p03210,s100274687,2311,10275,clean_src/p03210/s100274687.c,obfuscated_bin/p03210/s100274687_fla_bcf_instsub.elf,input_output/p03210/input.txt,input_output/p03210/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,34,298,86,8,52,17.449664429530202,long,simple,long_simple,0.7339871483316035,2330,402,
p03211,s949676492,2004,4373,clean_src/p03211/s949676492.c,obfuscated_bin/p03211/s949676492_fla_bcf_instsub.elf,input_output/p03211/input.txt,input_output/p03211/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,43,92,85,4,42,45.65217391304348,long,complex,long_complex,0.8695020921330118,2251,1071,
p03212,s381313075,786,2017,clean_src/p03212/s381313075.c,obfuscated_bin/p03212/s381313075_fla_bcf_instsub.elf,input_output/p03212/input.txt,input_output/p03212/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,94,43,38,40,42.5531914893617,long,complex,long_complex,0.5477109246762781,1458,1007,
p03213,s193176931,644,2992,clean_src/p03213/s193176931.c,obfuscated_bin/p03213/s193176931_fla_bcf_instsub.elf,input_output/p03213/input.txt,input_output/p03213/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,3,107,45,37,42,39.25233644859813,short,complex,short_complex,0.739000817630178,1179,1139,
p03214,s970028226,2029,4434,clean_src/p03214/s970028226.c,obfuscated_bin/p03214/s970028226_fla_bcf_instsub.elf,input_output/p03214/input.txt,input_output/p03214/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,43,95,88,5,45,47.368421052631575,long,complex,long_complex,0.8655903945113093,2257,1109,
p03215,s613956407,617,2305,clean_src/p03215/s613956407.c,obfuscated_bin/p03215/s613956407_fla_bcf_instsub.elf,input_output/p03215/input.txt,input_output/p03215/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,2,105,25,22,23,21.904761904761905,short,simple,short_simple,0.7435912781002196,1116,530,
p03216,s862274237,532,2741,clean_src/p03216/s862274237.c,obfuscated_bin/p03216/s862274237_fla_bcf_instsub.elf,input_output/p03216/input.txt,input_output/p03216/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,4,112,22,9,18,16.071428571428573,short,simple,short_simple,0.4266912843332439,907,259,
p03217,s265722315,1327,5004,clean_src/p03217/s265722315.c,obfuscated_bin/p03217/s265722315_fla_bcf_instsub.elf,input_output/p03217/input.txt,input_output/p03217/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,4,135,36,20,32,23.703703703703706,long,simple,long_simple,0.9180414096588853,1990,586,
p03219,s364136336,1939,4257,clean_src/p03219/s364136336.c,obfuscated_bin/p03219/s364136336_fla_bcf_instsub.elf,input_output/p03219/input.txt,input_output/p03219/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,43,87,84,4,41,47.12643678160919,long,complex,long_complex,0.8657110398108726,2228,1104,
p03220,s260365906,792,3322,clean_src/p03220/s260365906.c,obfuscated_bin/p03220/s260365906_fla_bcf_instsub.elf,input_output/p03220/input.txt,input_output/p03220/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,14,101,25,4,11,10.891089108910892,long,simple,long_simple,0.7115711829844289,1464,93,
p03221,s569939205,1211,3426,clean_src/p03221/s569939205.c,obfuscated_bin/p03221/s569939205_fla_bcf_instsub.elf,input_output/p03221/input.txt,input_output/p03221/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,20,96,45,15,25,26.041666666666668,long,complex,long_complex,0.19834593483143503,1912,651,
p03222,s714040772,2241,4950,clean_src/p03222/s714040772.c,obfuscated_bin/p03222/s714040772_fla_bcf_instsub.elf,input_output/p03222/input.txt,input_output/p03222/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,43,117,96,13,53,45.2991452991453,long,complex,long_complex,0.3797308117013768,2313,1064,
p03223,s609093534,655,1879,clean_src/p03223/s609093534.c,obfuscated_bin/p03223/s609093534_fla_bcf_instsub.elf,input_output/p03223/input.txt,input_output/p03223/output.txt,llvm-clang-14,O0,True,OLLVM_Heroims_NewPass,"[""BCF"", ""FLA"", ""INSTSUB""]",SUCCESS,2,94,24,21,22,23.404255319148938,short,simple,short_simple,0.2962531881253585,1203,596,
